,word,count
13570,touristy,2
13571,tournament,13
13572,tourney,4
13573,tout,2
13574,tow,7
13575,toward,8
13576,towards,24
13577,towel,10
13578,tower,18
13579,town,194
13580,towpath,1
13581,toxic,4
13582,toxicology,1
13583,toxin,1
13584,toy,61
13585,tra,2
13586,trace,8
13587,traceable,1
13588,traceless,1
13589,trachea,1
13590,track,105
13591,tracked,1
13592,tracker,5
13593,tractable,1
13594,tractor,3
13595,trade,38
13596,trader,1
13597,trading,5
13598,tradition,7
13599,traditional,4
13600,traffic,59
13601,tragedy,14
13602,tragic,20
13603,tragically,2
13604,trail,6
13605,trailer,66
13606,trailing,1
13607,train,297
13608,trained,8
13609,trainee,1
13610,trainer,13
13611,training,50
13612,trait,2
13613,traitor,1
13614,tram,5
13615,tramp,4
13616,trampolin,1
13617,trampoline,10
13618,trance,13
13619,tranquility,1
13620,transact,1
13621,transaction,3
13622,transcend,2
13623,transcendent,1
13624,transfer,20
13625,transferable,2
13626,transferred,5
13627,transferring,2
13628,transform,27
13629,transformation,2
13630,transformer,2
13631,transforming,1
13632,transfusion,1
13633,transgress,1
13634,transient,1
13635,transit,4
13636,transition,8
13637,translate,14
13638,translation,11
13639,translator,5
13640,transmission,4
13641,transparency,2
13642,transparent,1
13643,transplant,6
13644,transport,15
13645,transportation,3
13646,transporter,1
13647,trap,5
13648,trapeze,1
13649,trapped,4
13650,trash,23
13651,trashy,6
13652,trauma,4
13653,traumatic,5
13654,traumatize,1
13655,travail,2
13656,travel,98
13657,traveled,1
13658,traveler,1
13659,traveling,23
13660,travelogue,1
13661,traverse,1
13662,travesty,4
13663,travis,4
13664,trawl,2
13665,tray,3
13666,treacherous,1
13667,treacle,1
13668,treadmill,3
13669,treasure,15
13670,treasury,1
13671,treat,69
13672,treating,23
13673,treatment,13
13674,treaty,1
13675,tree,55
13676,treetop,1
13677,trek,64
13678,trellis,1
13679,tremendous,1
13680,tremendously,2
13681,trench,3
13682,trend,129
13683,trey,13
13684,tri,21
13685,trial,20
13686,triangle,9
13687,triangular,1
13688,tribalism,1
13689,tribble,2
13690,tribe,5
13691,tribunal,1
13692,tribune,1
13693,tribute,10
13694,trice,1
13695,trick,60
13696,tricker,1
13697,trickling,1
13698,tricky,9
13699,tried,370
13700,trifle,1
13701,trifling,1
13702,trig,1
13703,trigger,5
13704,triggered,2
13705,trigonometry,1
13706,trike,1
13707,trill,1
13708,trillion,2
13709,trilogy,5
13710,trim,9
13711,trimester,1
13712,trimmer,1
13713,trimming,1
13714,trinity,4
13715,trinket,1
13716,trio,5
13717,trip,285
13718,tripe,2
13719,triple,17
13720,tripping,1
13721,tripple,2
13722,triptych,1
13723,trist,4
13724,tristate,1
13725,trite,1
13726,triumph,3
13727,trivia,8
13728,trivial,4
13729,trivium,1
13730,troika,1
13731,troll,10
13732,trolley,2
13733,trolling,2
13734,tron,3
13735,troop,4
13736,trooper,1
13737,trope,1
13738,trophi,2
13739,trophy,7
13740,tropic,1
13741,tropical,9
13742,trot,4
13743,troubadour,2
13744,trouble,106
13745,troubling,2
13746,troupe,1
13747,trouser,1
13748,trousers,5
13749,trout,4
13750,trove,1
13751,trowing,1
13752,troy,4
13753,truce,1
13754,truck,36
13755,trucks,8
13756,trudge,1
13757,true,505
13758,truer,3
13759,truffle,7
13760,truly,43
13761,trump,6
13762,trumpet,1
13763,trumph,1
13764,trundle,1
13765,trunk,4
13766,trunking,1
13767,trust,101
13768,trustee,1
13769,trusting,2
13770,trustworthy,1
13771,trusty,1
13772,truth,70
13773,truthful,1
13774,truthfully,2
13775,try,838
13776,trying,559
13777,tryout,2
13778,tryst,1
13779,tsar,1
13780,tu,32
13781,tua,2
13782,tub,13
13783,tuba,1
13784,tube,31
13785,tuck,5
13786,tucker,3
13787,tucking,2
13788,tue,31
13789,tuff,2
13790,tui,1
13791,tuition,4
13792,tulip,1
13793,tum,1
13794,tumble,2
13795,tumbler,2
13796,tumbleweed,2
13797,tumbling,2
13798,tummy,62
13799,tumor,3
13800,tun,2
13801,tuna,11
13802,tundra,2
13803,tune,70
13804,tuned,21
13805,tuning,10
13806,tunnel,6
13807,tunneling,1
13808,turbinate,1
13809,turbo,3
13810,turbulence,2
13811,turd,1
13812,turf,1
13813,turfed,1
13814,turk,5
13815,turkey,19
13816,turmoil,1
13817,turn,198
13818,turnaround,1
13819,turned,104
13820,turner,1
13821,turning,36
13822,turnpike,2
13823,turns,72
13824,turntable,1
13825,turtle,12
13826,tut,11
13827,tute,1
13828,tutor,8
13829,tutorial,13
13830,tuts,2
13831,tutti,1
13832,tux,3
13833,tuxedo,1
13834,twas,13
13835,twat,10
13836,tweak,7
13837,twee,4
13838,tweed,1
13839,tweeded,2
13840,tween,4
13841,tweet,1493
13842,tweeter,38
13843,twelve,1
13844,twenty,11
13845,twice,89
13846,twiddling,1
13847,twig,2
13848,twigger,1
13849,twiggy,1
13850,twilight,87
13851,twilly,1
13852,twin,46
13853,twine,1
13854,twinge,1
13855,twinkle,6
13856,twinner,1
13857,twiny,2
13858,twire,1
13859,twirl,7
13860,twist,16
13861,twisted,7
13862,twister,2
13863,twisty,1
13864,twit,105
13865,twitch,4
13866,twitchy,1
13867,twitter,1797
13868,twitterer,11
13869,twittering,71
13870,two,548
13871,tycoon,1
13872,tyke,2
13873,type,194
13874,typewriter,4
13875,typhoon,1
13876,typical,36
13877,typically,2
13878,typo,14
13879,typography,1
13880,tyrannically,1
13881,tyrant,1
13882,tyre,4
13883,u,5181
13884,ubi,2
13885,ubiquitous,2
13886,ubiquity,1
13887,ug,3
13888,ugh,316
13889,ugliness,1
13890,ugly,60
13891,uke,1
13892,ulcer,4
13893,ull,9
13894,ultimate,17
13895,ultimately,2
13896,ultimatum,2
13897,ultra,4
13898,ulu,1
13899,um,101
13900,umbrella,16
13901,umlaut,1
13902,un,24
13903,unable,19
13904,unacceptable,1
13905,unaccomplished,1
13906,unafraid,1
13907,unaired,2
13908,unannounced,1
13909,unappreciated,1
13910,unapproachable,1
13911,unarmed,1
13912,unattended,1
13913,unattentive,1
13914,unavailable,14
13915,unawares,1
13916,unbearable,6
13917,unbearably,1
13918,unbelievable,12
13919,unbelievably,2
13920,unbiased,1
13921,unblock,3
13922,unborn,1
13923,unbox,3
13924,unboxed,2
13925,unbreakable,1
13926,unbrick,1
13927,unbroke,2
13928,uncalled,1
13929,uncanny,2
13930,uncertainty,1
13931,unchanged,2
13932,uncharacteristically,1
13933,uncharted,3
13934,uncle,43
13935,unclear,3
13936,uncomfortable,9
13937,uncomfortably,1
13938,uncomplicated,1
13939,unconditional,3
13940,unconscious,1
13941,uncontrollable,1
13942,uncontrollably,2
13943,uncontrolled,1
13944,uncoop,1
13945,uncover,1
13946,uncredited,1
13947,uncut,2
13948,unde,2
13949,undead,3
13950,undecided,3
13951,undefeated,1
13952,undefined,1
13953,undeliverable,1
13954,undeniable,1
13955,undeniably,1
13956,underage,6
13957,underbite,1
13958,underclothed,1
13959,undercover,1
13960,underdog,6
13961,undereducated,1
13962,underestimate,1
13963,underfoot,2
13964,undergoing,1
13965,undergrad,2
13966,undergraduate,1
13967,underground,6
13968,underline,1
13969,underload,1
13970,underneath,11
13971,undernourished,1
13972,underpaid,3
13973,underpants,1
13974,underrate,1
13975,underscore,3
13976,understand,229
13977,understandable,5
13978,understandably,1
13979,understanding,16
13980,understatement,8
13981,understood,18
13982,understory,1
13983,understudy,3
13984,undertaker,3
13985,undertone,1
13986,undertook,1
13987,underway,1
13988,underwear,9
13989,underworld,1
13990,underwriter,1
13991,undescribable,1
13992,undesirable,3
13993,undetermined,1
13994,undies,3
13995,undigestable,1
13996,undisclosed,2
13997,undisputed,1
13998,undo,4
13999,undocumented,1
14000,undoing,1
14001,undone,5
14002,undoubtedly,3
14003,undying,3
14004,unearth,1
14005,unedited,1
14006,uneducated,1
14007,unemployable,1
14008,unemployed,13
14009,unemployment,6
14010,unequivocally,1
14011,unethical,1
14012,unexamined,1
14013,unexciting,1
14014,unexpected,10
14015,unexplained,1
14016,unfailing,2
14017,unfair,25
14018,unfairly,1
14019,unfaithful,2
14020,unfamiliar,1
14021,unfiled,1
14022,unfinished,5
14023,unfixable,1
14024,unflattering,1
14025,unfold,2
14026,unfollowed,18
14027,unfollowing,10
14028,unforget,2
14029,unforgettable,2
14030,unforgivable,1
14031,unforgiving,1
14032,unfortunate,24
14033,unfortunately,264
14034,ungentlemanly,1
14035,ungodly,1
14036,ungrateful,1
14037,ungrounded,1
14038,unguarded,1
14039,unhappily,1
14040,unhappy,13
14041,unhealthy,4
14042,unheard,1
14043,unherd,1
14044,unholy,3
14045,unicorn,9
14046,uniform,11
14047,unimaginable,1
14048,unimpressed,2
14049,uninformed,2
14050,uninspired,1
14051,uninstalled,2
14052,uninsured,1
14053,unintentionally,1
14054,uninterrupted,1
14055,uninvited,4
14056,union,11
14057,unique,24
14058,unison,3
14059,unit,16
14060,unitarian,1
14061,unite,7
14062,united,19
14063,uniting,3
14064,unity,4
14065,universal,3
14066,universe,36
14067,university,19
14068,unjoin,1
14069,unknowing,1
14070,unknowingly,1
14071,unknown,16
14072,unleashed,1
14073,unless,120
14074,unlike,15
14075,unliked,1
14076,unlikely,7
14077,unlimited,23
14078,unload,2
14079,unlock,6
14080,unlockable,1
14081,unlocked,11
14082,unloved,6
14083,unlucky,16
14084,unmanned,1
14085,unmentionables,1
14086,unmitigated,1
14087,unnamed,1
14088,unnatural,1
14089,unnaturally,2
14090,unnecessarily,3
14091,unnecessary,6
14092,unofficial,2
14093,unofficially,2
14094,unorganized,1
14095,unoriginal,3
14096,unpack,11
14097,unpaid,3
14098,unparalleled,1
14099,unpardonable,1
14100,unphased,1
14101,unpleasant,3
14102,unpleasantly,1
14103,unplug,3
14104,unplugged,3
14105,unpopular,1
14106,unpredictable,2
14107,unprepared,3
14108,unproductive,3
14109,unprofessional,1
14110,unreachable,1
14111,unread,4
14112,unreal,7
14113,unrealistic,2
14114,unrealized,1
14115,unrecoverable,1
14116,unreleasable,1
14117,unreleased,1
14118,unresolved,1
14119,unresponsible,1
14120,unromantic,1
14121,unrooted,1
14122,unsafe,2
14123,unsaid,1
14124,unsalted,1
14125,unseal,1
14126,unsearchable,1
14127,unseasonably,2
14128,unsettled,2
14129,unshaped,1
14130,unsold,1
14131,unsolicited,3
14132,unspeakable,1
14133,unstable,3
14134,unstoppable,3
14135,unsubscribed,1
14136,unsubscribing,1
14137,unsuccessful,2
14138,unsuccessfully,2
14139,unsuitable,1
14140,unsupported,2
14141,unsure,6
14142,unsuspected,1
14143,unsuspecting,1
14144,unswell,1
14145,unthinkable,1
14146,untill,14
14147,unto,2
14148,untouchable,2
14149,untouched,3
14150,untoward,1
14151,untranslatable,1
14152,untrue,1
14153,unturned,1
14154,unusable,1
14155,unused,3
14156,unusual,9
14157,unusually,1
14158,unveil,1
14159,unveiling,1
14160,unwanted,4
14161,unwashed,1
14162,unwatched,1
14163,unwavering,1
14164,unwearable,1
14165,unwell,5
14166,unwilling,1
14167,unwind,4
14168,unwinding,1
14169,unworldly,1
14170,unworthy,1
14171,unwrapping,1
14172,up,30
14173,upbeat,9
14174,upbring,2
14175,upchuck,1
14176,upcoming,16
14177,update,391
14178,updo,1
14179,upgrade,57
14180,uphill,2
14181,upkeep,2
14182,upland,1
14183,uplift,1
14184,uplifter,1
14185,uplifting,4
14186,upon,26
14187,upper,8
14188,upping,1
14189,upright,3
14190,uproar,1
14191,uproot,1
14192,upscale,1
14193,upset,138
14194,upsetting,16
14195,upside,12
14196,upstairs,12
14197,upstate,3
14198,upstream,3
14199,uptown,3
14200,upturn,1
14201,upward,2
14202,upwardly,1
14203,upwards,2
14204,ur,1334
14205,urban,10
14206,urbane,2
14207,urchin,1
14208,ure,25
14209,ureter,1
14210,urge,9
14211,urgent,4
14212,urgently,2
14213,urinate,1
14214,urus,1
14215,us,1204
14216,usability,2
14217,usable,2
14218,usage,7
14219,use,1029
14220,used,399
14221,useful,41
14222,useless,33
14223,uselessness,1
14224,user,58
14225,usher,4
14226,ust,3
14227,usual,85
14228,usually,154
14229,ut,9
14230,utensil,1
14231,uterus,4
14232,utility,4
14233,utmost,1
14234,utter,6
14235,utterly,9
14236,uva,1
14237,v,158
14238,vacancy,1
14239,vacation,113
14240,vaccination,4
14241,vaccine,3
14242,vacuous,1
14243,vacuum,5
14244,vagary,1
14245,vagina,7
14246,vaginal,1
14247,vagrant,1
14248,vague,2
14249,vaguely,5
14250,vain,5
14251,vair,1
14252,vale,2
14253,valentine,2
14254,valid,11
14255,validate,1
14256,validation,2
14257,validity,1
14258,vall,1
14259,valley,18
14260,valuable,12
14261,valuation,1
14262,value,26
14263,valued,2
14264,valve,3
14265,vamp,5
14266,vampire,28
14267,van,31
14268,vandalism,2
14269,vanilla,13
14270,vanish,9
14271,vanishingly,1
14272,vanity,2
14273,vari,1
14274,variability,1
14275,variable,1
14276,variant,2
14277,variation,3
14278,varied,1
14279,variety,10
14280,various,3
14281,varnish,1
14282,varsity,2
14283,vary,1
14284,vas,1
14285,vase,4
14286,vasectomy,1
14287,vast,4
14288,vastly,2
14289,vault,2
14290,veal,1
14291,vector,6
14292,vee,2
14293,vegetable,11
14294,vegetarian,14
14295,vegetarianism,1
14296,vegetate,1
14297,vegetation,1
14298,vehicle,4
14299,veil,1
14300,vein,4
14301,veinage,1
14302,velocity,2
14303,velodrome,1
14304,velvet,12
14305,vendetta,1
14306,vending,3
14307,vendor,4
14308,venison,1
14309,venom,1
14310,vent,14
14311,ventilation,1
14312,ventriloquist,1
14313,venture,8
14314,venue,26
14315,vera,3
14316,verb,5
14317,verbal,2
14318,verbally,2
14319,verbena,1
14320,verbose,1
14321,verd,1
14322,verdict,2
14323,verge,3
14324,verify,2
14325,verity,1
14326,vermin,1
14327,versatile,2
14328,verse,15
14329,versed,1
14330,version,180
14331,versus,4
14332,vertebrate,1
14333,vertical,1
14334,vertigo,1
14335,verve,1
14336,vessel,2
14337,vest,3
14338,vet,26
14339,veteran,3
14340,veto,1
14341,via,155
14342,viable,2
14343,vibrate,2
14344,vibration,1
14345,vibrator,4
14346,vicariously,7
14347,vice,7
14348,viceroy,2
14349,vicinity,3
14350,vicious,3
14351,victim,16
14352,victor,1
14353,victorium,7
14354,victory,9
14355,video,536
14356,vie,1
14357,vier,1
14358,view,129
14359,viewable,2
14360,viewer,8
14361,viewpoint,2
14362,vigilante,1
14363,vigor,1
14364,viking,6
14365,vile,4
14366,vill,1
14367,villa,2
14368,village,14
14369,villain,1
14370,vim,2
14371,vincent,2
14372,vine,12
14373,vinegar,2
14374,vineland,1
14375,vineyard,2
14376,vinny,5
14377,vino,2
14378,vintage,9
14379,vinyl,11
14380,viola,3
14381,violate,1
14382,violation,1
14383,violence,12
14384,violent,7
14385,violently,1
14386,violet,5
14387,violin,9
14388,violinist,1
14389,viral,6
14390,virgin,19
14391,virginity,2
14392,virginium,10
14393,virl,2
14394,virtual,42
14395,virtually,2
14396,virtue,3
14397,virus,21
14398,vis,1
14399,visa,13
14400,viscosity,1
14401,visible,7
14402,vision,8
14403,visionary,1
14404,visit,242
14405,visitation,1
14406,visiting,45
14407,visitor,2
14408,visor,2
14409,vista,16
14410,visto,1
14411,visual,13
14412,visualization,1
14413,vita,1
14414,vital,3
14415,vitamin,12
14416,viva,8
14417,vixen,1
14418,vocabulary,1
14419,vocal,12
14420,vocalist,4
14421,vocally,1
14422,vocation,1
14423,vodka,31
14424,vog,2
14425,voice,137
14426,voicing,2
14427,void,3
14428,voile,1
14429,vol,5
14430,volcano,4
14431,volley,1
14432,volleyball,10
14433,voltage,1
14434,volume,13
14435,voluntarily,1
14436,voluntary,2
14437,volunteer,15
14438,vomit,5
14439,voodoo,6
14440,voracious,1
14441,vortex,3
14442,vote,236
14443,voter,3
14444,voting,43
14445,vouch,1
14446,voucher,4
14447,vow,1
14448,vowel,1
14449,voyage,2
14450,voyager,1
14451,voyeur,2
14452,vulnerable,2
14453,vulture,1
14454,w,625
14455,wa,21
14456,wab,1
14457,wack,18
14458,wacky,3
14459,wad,1
14460,waddling,1
14461,wade,6
14462,waer,1
14463,wafer,1
14464,waffle,24
14465,wag,2
14466,wage,5
14467,wager,2
14468,wages,1
14469,waggle,1
14470,wagon,2
14471,wah,22
14472,wahoo,3
14473,wail,2
14474,wainwright,1
14475,waise,3
14476,waist,9
14477,waisted,2
14478,waisting,2
14479,wait,1268
14480,waiter,6
14481,waiting,376
14482,waitress,3
14483,waive,1
14484,wake,154
14485,waken,1
14486,waker,1
14487,wakes,17
14488,waking,43
14489,wale,13
14490,wali,1
14491,walk,220
14492,walker,4
14493,walking,71
14494,wall,98
14495,wallah,1
14496,wallet,22
14497,wallflower,2
14498,wallow,5
14499,wallpaper,15
14500,wally,3
14501,walnut,2
14502,walrus,1
14503,walt,3
14504,walter,4
14505,waltz,4
14506,wan,9
14507,wand,3
14508,wander,5
14509,wandering,2
14510,wang,2
14511,wangle,1
14512,want,3098
14513,wanting,52
14514,wap,1
14515,war,74
14516,warcraft,4
14517,ward,12
14518,warden,1
14519,wardrobe,7
14520,warehouse,2
14521,warfare,4
14522,warm,117
14523,warmed,1
14524,warmer,12
14525,warming,7
14526,warmly,1
14527,warmth,5
14528,warn,21
14529,warner,5
14530,warning,26
14531,warp,2
14532,warped,21
14533,warrant,2
14534,warranty,3
14535,warren,3
14536,warrior,8
14537,warsaw,1
14538,warst,1
14539,wart,2
14540,warty,1
14541,wary,2
14542,was,2
14543,wasabi,3
14544,wash,40
14545,washcloth,1
14546,washed,17
14547,washer,5
14548,washing,24
14549,washout,1
14550,wasnt,105
14551,wasp,2
14552,waste,51
14553,wasted,30
14554,wasteland,2
14555,waster,1
14556,wasting,7
14557,wat,119
14558,watch,845
14559,watched,231
14560,watcher,5
14561,watching,564
14562,watchman,2
14563,water,187
14564,watered,2
14565,waterfall,4
14566,waterfront,1
14567,watering,8
14568,watermark,4
14569,watermelon,5
14570,waterproof,3
14571,watershed,4
14572,watery,3
14573,watt,3
14574,wave,79
14575,waved,6
14576,waver,1
14577,waving,16
14578,wavy,4
14579,waw,1
14580,wawa,1
14581,wax,2
14582,waxing,2
14583,waxwing,1
14584,way,1466
14585,ways,47
14586,wayward,1
14587,we,5
14588,weak,36
14589,weaken,1
14590,weakness,8
14591,wealth,3
14592,wealthy,2
14593,wean,1
14594,weapon,6
14595,wear,143
14596,wearing,71
14597,weary,2
14598,wearying,1
14599,weasel,1
14600,weather,388
14601,weatherman,2
14602,weave,5
14603,weaver,1
14604,weaving,2
14605,web,106
14606,webbed,1
14607,webber,1
14608,webby,1
14609,weber,1
14610,wed,58
14611,wedded,1
14612,wedding,136
14613,wedge,2
14614,wee,40
14615,weed,21
14616,week,1476
14617,weekday,7
14618,weekend,839
14619,weekender,1
14620,weekly,12
14621,weep,5
14622,weeping,2
14623,weeps,4
14624,weepy,2
14625,weet,2
14626,weevil,1
14627,weigh,8
14628,weighed,5
14629,weight,58
14630,weightless,3
14631,weir,1
14632,weird,194
14633,weirdly,6
14634,weirdness,1
14635,welcome,799
14636,welcoming,3
14637,welding,1
14638,welfare,1
14639,well,3171
14640,wellington,3
14641,wellish,1
14642,welly,3
14643,welsh,5
14644,welt,1
14645,wen,48
14646,wend,1
14647,went,707
14648,wept,2
14649,wer,11
14650,were,2
14651,werent,10
14652,werewolf,4
14653,west,58
14654,westerly,1
14655,western,10
14656,wet,59
14657,wether,3
14658,wetness,1
14659,wetter,1
14660,wetting,3
14661,weve,3
14662,wey,1
14663,wha,7
14664,whack,5
14665,whacking,1
14666,whale,20
14667,whaler,1
14668,whaling,1
14669,whaly,1
14670,wham,1
14671,whata,2
14672,whatever,167
14673,whatnot,1
14674,whats,218
14675,whatsoever,2
14676,wheat,5
14677,wheaty,1
14678,whee,3
14679,wheel,25
14680,wheeling,1
14681,wheezy,1
14682,when,8
14683,whence,2
14684,whenever,59
14685,where,15
14686,whereabouts,6
14687,whereas,6
14688,wherein,1
14689,wherever,16
14690,whether,33
14691,whew,11
14692,whey,2
14693,which,1
14694,whichever,4
14695,whiff,1
14696,whilst,30
14697,whimper,8
14698,whine,24
14699,whiner,1
14700,whinge,2
14701,whiny,3
14702,whip,11
14703,whiplash,3
14704,whipped,7
14705,whirl,3
14706,whirlpool,1
14707,whirlwind,3
14708,whisker,1
14709,whiskery,1
14710,whiskey,8
14711,whisky,4
14712,whisper,14
14713,whispered,1
14714,whisperer,2
14715,whispering,4
14716,whistle,7
14717,whistling,1
14718,whit,6
14719,white,158
14720,whitening,2
14721,whites,2
14722,whither,1
14723,whittle,1
14724,whiz,1
14725,whizzle,1
14726,who,14
14727,whoa,33
14728,whoever,19
14729,whole,298
14730,wholesale,1
14731,wholesaler,1
14732,whomever,1
14733,whoo,12
14734,whoop,18
14735,whoops,14
14736,whop,1
14737,whopper,2
14738,whopping,1
14739,whore,33
14740,whose,35
14741,why,4
14742,wi,7
14743,wice,1
14744,wick,1
14745,wicked,37
14746,wickedness,1
14747,wicket,3
14748,wid,15
14749,widdle,1
14750,wide,34
14751,widely,1
14752,widespread,1
14753,widow,2
14754,wiener,2
14755,wife,109
14756,wig,11
14757,wigger,1
14758,wiggle,3
14759,wiggly,2
14760,wight,3
14761,wild,39
14762,wildcat,1
14763,wilder,3
14764,wilderness,1
14765,wildlife,11
14766,wildly,2
14767,wile,2
14768,will,1
14769,willie,3
14770,willies,3
14771,willing,25
14772,willingly,1
14773,willingness,1
14774,willow,4
14775,willy,8
14776,wilt,1
14777,wim,2
14778,win,466
14779,wince,1
